10 0 249.1
10 200 5789.6
10 400 9656.0
10 600 13110.6
10 800 16837.5
10 0 249.1
10 20 2186.7
10 40 2551.2
10 60 2987.0
10 800 16779.9
10 0 281.9
10 20 2610.4
10 40 3418.3
10 60 4343.2
10 800 33175.8
100 0 292.1
100 20 2553.0
100 40 3311.5
100 60 4038.5
100 800 4510.8
100 0 292.1
100 10 2124.2
100 20 2552.0
100 40 3286.9
100 800 4508.5
